汽车品牌,车型,售价,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506
比亚迪,宋L DM,11.18-15.98万,17690.0,17690.0,17690.0,17690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22677.0,25198.0,23230.0,20877.0,10689.0,0.0,0.0,10362.0,14537.0,17690.0
比亚迪,宋L EV,17.98-23.98万,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7374.0,5265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
比亚迪,宋PLUS DM,11.58-16.18万,13887.0,13887.0,13887.0,13887.0,26277.0,32266.0,36791.0,39983.0,50072.0,56637.0,41555.0,28404.0,29931.0,24038.0,20645.0,21048.0,22389.0,21650.0,23100.0,26861.0,23849.0,23854.0,30525.0,23787.0,9279.0,23910.0,20209.0,21409.0,20573.0,21025.0,28380.0,25547.0,26364.0,22601.0,23105.0,13257.0,9683.0,12231.0,10366.0,13121.0,13887.0
比亚迪,宋PLUS EV,13.48-18.08万,0.0,0.0,0.0,0.0,5510.0,5518.0,5686.0,0.0,0.0,6999.0,0.0,7181.0,7222.0,0.0,0.0,0.0,0.0,0.0,9750.0,9912.0,10950.0,11050.0,13845.0,8480.0,0.0,0.0,11600.0,12013.0,12338.0,13281.0,0.0,16835.0,0.0,0.0,0.0,0.0,9690.0,13861.0,10302.0,0.0,0.0
比亚迪,宋Pro DM,8.98-12.78万,19895.0,19895.0,19895.0,19895.0,0.0,0.0,0.0,0.0,0.0,0.0,20323.0,14124.0,14439.0,10026.0,8427.0,13501.0,21096.0,18800.0,19000.0,20798.0,21350.0,20317.0,27812.0,19952.0,9386.0,27446.0,22491.0,22130.0,19316.0,18336.0,19288.0,0.0,22615.0,20613.0,25385.0,15698.0,14997.0,20847.0,14263.0,14440.0,19895.0
比亚迪,护卫舰07,16.98-25.98万,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6455.0,10042.0,10005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
比亚迪,汉DM,14.58-21.58万,0.0,0.0,0.0,0.0,12381.0,12433.0,12808.0,18067.0,18121.0,18403.0,16605.0,6639.0,6643.0,6179.0,7152.0,10150.0,13222.0,13603.0,12355.0,12382.0,10977.0,11035.0,11522.0,0.0,0.0,11516.0,11905.0,0.0,0.0,0.0,0.0,0.0,0.0,20183.0,0.0,9904.0,0.0,0.0,0.0,0.0,0.0
比亚迪,汉EV,16.38-22.58万,0.0,0.0,0.0,0.0,12828.0,12837.0,13179.0,13269.0,13347.0,13177.0,13222.0,0.0,0.0,7655.0,7562.0,10008.0,11788.0,11576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
比亚迪,海狮05EV,11.78-13.78万,14075.0,14075.0,14075.0,14075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14075.0
比亚迪,海豚,8.38-11.78万,18106.0,18106.0,18106.0,18106.0,10282.0,20493.0,23298.0,24855.0,25240.0,26029.0,26048.0,17582.0,22682.0,27687.0,29961.0,29081.0,26408.0,21800.0,22096.0,24282.0,24735.0,26580.0,26814.0,16386.0,9213.0,12672.0,0.0,10832.0,0.0,0.0,15984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13547.0,18106.0
比亚迪,海豹,16.58-23.18万,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473.0,11267.0,15356.0,15378.0,6618.0,7754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
比亚迪,海豹06DM,8.78-13.18万,18517.0,18517.0,18517.0,18517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21659.0,32903.0,37155.0,38069.0,29465.0,26711.0,14492.0,12613.0,17126.0,14024.0,15787.0,18517.0
比亚迪,海豹DM,11.98-18.98万,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
比亚迪,海鸥,6.38-8.28万,30708.0,30708.0,30708.0,30708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16560.0,24989.0,34841.0,35011.0,37836.0,40594.0,41012.0,28050.0,14403.0,27866.0,28797.0,33544.0,35201.0,34789.0,46830.0,47915.0,51288.0,56156.0,48754.0,18171.0,26958.0,33965.0,34005.0,31105.0,30708.0
比亚迪,秦L DM,8.38-14.38万,22353.0,22353.0,22353.0,22353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18021.0,32466.0,35957.0,39490.0,39316.0,33948.0,30062.0,16047.0,16213.0,19962.0,16729.0,18829.0,22353.0
比亚迪,秦PLUS DM,6.78-11.38万,28323.0,28323.0,28323.0,28323.0,12002.0,18809.0,22242.0,22352.0,17404.0,12628.0,12580.0,5087.0,19000.0,31310.0,31734.0,32071.0,26413.0,25674.0,28154.0,27990.0,25972.0,26050.0,27956.0,20318.0,21268.0,31016.0,27814.0,29947.0,21679.0,22356.0,27112.0,24608.0,27431.0,24869.0,25970.0,14212.0,13334.0,13989.0,15095.0,18993.0,28323.0
比亚迪,秦PLUS EV,9.78-16.38万,0.0,0.0,0.0,0.0,11167.0,11201.0,11446.0,11606.0,12189.0,12870.0,10569.0,6503.0,8434.0,8905.0,8217.0,10816.0,11784.0,11455.0,11654.0,11914.0,11930.0,12004.0,13186.0,8926.0,6583.0,19378.0,18500.0,18721.0,17222.0,17354.0,0.0,0.0,0.0,0.0,0.0,0.0,9644.0,13398.0,10462.0,0.0,0.0
比亚迪,驱逐舰05,6.98-11.88万,0.0,0.0,0.0,0.0,7397.0,7404.0,8725.0,9101.0,9111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6953.0,18803.0,20363.0,24690.0,19441.0,18693.0,22180.0,20106.0,22055.0,0.0,18329.0,9945.0,0.0,0.0,0.0,0.0,0.0
智界,智界S7,22.98-34.98万,491.0,491.0,491.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,784.0,604.0,794.0,3197.0,5012.0,5021.0,2306.0,1541.0,425.0,2522.0,7397.0,315.0,1833.0,1088.0,832.0,962.0,565.0,565.0,491.0
极氪,ZEEKR 001,25.90-32.90万,2437.0,2437.0,2437.0,2437.0,4302.0,5022.0,7166.0,8276.0,10119.0,11011.0,11337.0,3116.0,4839.0,4517.0,6463.0,6223.0,6147.0,6170.0,6822.0,8701.0,8517.0,6751.0,7980.0,5272.0,2663.0,7503.0,11267.0,13480.0,14383.0,9335.0,8481.0,7432.0,5870.0,6603.0,7695.0,4359.0,3933.0,2976.0,2174.0,2245.0,2437.0
极氪,ZEEKR 007,20.99-29.99万,4915.0,4915.0,4915.0,4915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,5853.0,4204.0,4656.0,3827.0,4308.0,4316.0,3498.0,4491.0,4205.0,2621.0,2472.0,2452.0,1098.0,1476.0,1611.0,3999.0,8421.0,4915.0
极氪,ZEEKR 009,43.90-89.90万,1828.0,1828.0,1828.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,616.0,2146.0,1638.0,2106.0,2072.0,1502.0,1648.0,1627.0,1906.0,1639.0,2310.0,704.0,232.0,488.0,447.0,450.0,586.0,1591.0,3195.0,3794.0,3334.0,4201.0,3609.0,1240.0,2250.0,3157.0,1527.0,1290.0,1828.0
极氪,ZEEKR 7X,22.99-26.99万,5518.0,5518.0,5518.0,5518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,4453.0,11643.0,11112.0,9677.0,4192.0,5064.0,5478.0,4401.0,4651.0,5518.0
极氪,ZEEKR MIX,27.99-29.99万,101.0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,373.0,549.0,277.0,100.0,130.0,162.0,109.0,346.0,101.0
极氪,ZEEKR X,14.90-19.90万,455.0,455.0,455.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,2401.0,4367.0,3833.0,1725.0,2654.0,4714.0,2329.0,708.0,411.0,365.0,548.0,378.0,821.0,1231.0,1077.0,1015.0,1208.0,2074.0,3480.0,953.0,1186.0,727.0,430.0,395.0,455.0
奇瑞,QQ冰淇淋,3.29-3.99万,3128.0,3128.0,3128.0,3128.0,9663.0,9381.0,8616.0,8650.0,7145.0,4048.0,4592.0,2736.0,3134.0,3951.0,4253.0,5358.0,6041.0,5716.0,5775.0,7235.0,7111.0,9015.0,7462.0,2525.0,1970.0,3186.0,2797.0,4173.0,2074.0,2556.0,2782.0,2666.0,4137.0,5986.0,5479.0,819.0,1570.0,3129.0,3170.0,3430.0,3128.0
奇瑞,多米,5.98-6.98万,602.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0
